store_id,uptime_last_hour(minutes),uptime_last_day(hours),uptime_last_week(hours),downtime_last_hour(minutes),downtime_last_day(hours),downtime_last_week(hours)
1481604012716816208,55.0,22.00,159.50,5.0,2.0,8.5
8769244068032301610,60.0,24.00,168.00,0.0,0.0,0.0
3528343852790842826,60.0,24.00,168.00,0.0,0.0,0.0
1324681203567490082,60.0,24.00,168.00,0.0,0.0,0.0
8787039710988522554,55.0,12.17,85.33,5.0,0.83,3.17
396999020202274431,60.0,16.00,112.00,0.0,0.0,0.0
8041062371520636282,60.0,7.58,58.42,0.0,0.42,1.58
8001620187347976743,60.0,24.00,160.00,0.0,0.0,0.0
7249098243295260127,60.0,10.00,70.00,0.0,0.0,0.0
7539689905336880508,60.0,23.81,166.80,0.0,0.17,1.08
60457724125785585,55.0,22.00,158.83,5.0,2.0,9.17
8251195648340549256,50.47,21.49,164.61,9.53,2.49,3.27
7419279836359327578,50.47,21.49,164.61,9.53,2.49,3.27
3528488990514125938,60.0,9.75,84.50,0.0,0.0,0.0
8769207041271278259,60.0,10.58,75.42,0.0,0.42,1.58
7064982264177258193,60.0,12.50,100.50,0.0,0.0,0.0
2334351835506286845,55.0,9.25,66.92,5.0,0.75,3.08
5374159040658126048,55.0,12.25,88.75,5.0,0.75,3.25
4108771977457241007,60.0,5.25,49.33,0.0,0.25,1.17
532538442717601687,60.0,12.00,86.00,0.0,0.0,0.0
4512909604559457010,60.0,11.50,80.50,0.0,0.0,0.0
2047982776025404883,60.0,17.00,110.00,0.0,0.0,0.0
3357524530501815487,52.08,16.38,119.63,7.92,1.62,6.37
2727482370194248974,52.08,13.74,100.73,7.92,1.26,4.27
7972162508641800761,55.0,11.25,80.92,5.0,0.75,3.08
1652496053659792779,60.0,24.00,168.00,0.0,0.0,0.0
3236405745091959031,60.0,24.00,168.00,0.0,0.0,0.0
5195549454558263054,60.0,9.00,73.08,0.0,0.0,0.92
4216596773682147758,55.0,11.25,80.92,5.0,0.75,3.08
2889162186486935069,60.0,10.50,87.00,0.0,0.0,0.0
7523015134679757269,55.0,12.36,90.41,5.0,0.62,2.54
6018500026362774232,55.0,11.25,80.94,5.0,0.75,3.06
8235457927843389942,60.0,12.98,91.93,0.0,0.0,0.0
1475464202878617827,60.0,12.00,85.00,0.0,0.0,0.0
1969184396227465278,60.0,16.98,118.88,0.0,0.0,0.0
2609226337921638433,55.0,22.00,160.37,5.0,2.0,7.63
3907713529175854183,60.0,14.75,104.17,0.0,0.25,0.83
712726473540111783,60.0,14.75,104.17,0.0,0.25,0.83
8923624255764987748,60.0,5.00,73.00,0.0,0.0,0.0
2132333675925065450,60.0,10.00,70.00,0.0,0.0,0.0
9153125882218392973,60.0,13.00,92.00,0.0,0.0,0.0
6041947650055882306,60.0,10.50,83.47,0.0,0.0,0.0
2982850244696162903,60.0,10.00,70.00,0.0,0.0,0.0
4851807345013959006,60.0,13.00,92.00,0.0,0.0,0.0
2288615046965733738,60.0,24.00,168.00,0.0,0.0,0.0
111941507920209544,60.0,24.00,168.00,0.0,0.0,0.0
5885389123242289716,60.0,24.00,168.00,0.0,0.0,0.0
3301909254754223751,60.0,1.83,55.08,0.0,0.17,2.92
1868529600079353732,60.0,6.00,78.00,0.0,0.0,0.0
7456703466739074889,55.0,8.25,60.17,5.0,0.75,2.83
2474232394523989763,55.0,16.83,121.00,5.0,1.17,5.0
385760380005776549,60.0,13.00,92.00,0.0,0.0,0.0
5503654630728339588,60.0,12.98,91.93,0.0,0.0,0.0
5279170232832428827,55.0,7.33,49.58,5.0,0.67,2.42
6674286461824559522,60.0,5.50,62.83,0.0,0.5,3.17
5294371853782290938,60.0,9.54,86.95,0.0,0.46,1.55
540245937967994765,55.0,9.33,73.08,5.0,0.67,0.92
4867888014647332816,60.0,9.50,82.00,0.0,0.0,0.0
6777169250107415870,55.0,22.00,136.61,5.0,2.0,8.39
4705453985764249455,55.0,10.75,77.42,5.0,0.75,3.08
6577108005698926836,60.0,23.98,167.88,0.0,0.0,0.0
2010792655693358503,60.0,23.98,167.88,0.0,0.0,0.0
5659521538447616246,60.0,12.25,89.75,0.0,0.0,0.0
2730798026104488590,55.0,4.58,70.42,5.0,0.42,2.58
3534667207414536400,60.0,8.58,61.75,0.0,0.42,1.25
3135795312348222906,60.0,1.00,7.00,0.0,0.0,0.0
2596006077722827851,60.0,10.50,83.50,0.0,0.0,0.0
3957803104129003633,55.0,5.00,36.42,5.0,0.5,2.08
7062670497148225362,60.0,10.00,70.00,0.0,0.0,0.0
8931629231897416186,55.0,9.50,68.17,5.0,0.75,3.08
8086468409003045148,60.0,13.00,92.00,0.0,0.0,0.0
6332042427737330306,55.0,9.75,70.16,5.0,0.58,2.17
7506008567511802466,60.0,23.98,167.88,0.0,0.0,0.0
7726990107824789399,60.0,23.98,167.88,0.0,0.0,0.0
6393515846583025960,60.0,13.00,92.97,0.0,0.0,0.0
3325046510101830385,60.0,13.00,92.97,0.0,0.0,0.0
1355447201287842379,60.0,13.00,87.00,0.0,0.0,0.0
7450791277971528924,55.0,10.42,86.25,5.0,0.58,2.75
1742694860165574081,60.0,11.98,87.59,0.0,0.0,0.33
1038266841183338064,60.0,9.00,53.00,0.0,0.0,0.0
2955074410599407316,60.0,16.00,112.00,0.0,0.0,0.0
3465203837973805904,60.0,10.00,70.00,0.0,0.0,0.0
679986459902128985,60.0,10.50,87.00,0.0,0.0,0.0
8133677976363563555,60.0,12.00,98.00,0.0,0.0,0.0
6916495685378065181,55.0,10.42,86.33,5.0,0.58,2.67
7260913605843442066,60.0,16.00,108.00,0.0,0.0,0.0
1620964811819187207,60.0,16.00,108.00,0.0,0.0,0.0
4292660491880158081,60.0,10.00,68.75,0.0,0.0,1.25
2755530136597699601,55.0,11.25,80.83,5.0,0.75,3.17
8864974598540734687,60.0,23.98,167.58,0.0,0.0,0.3
2398303897520414941,60.0,23.98,167.58,0.0,0.0,0.3
6640950254837518930,60.0,19.00,133.00,0.0,0.0,0.0
1116295273010322427,52.32,11.67,83.06,7.68,1.33,5.44
6249876597955342114,52.32,11.67,83.06,7.68,1.33,5.44
8989743719026614525,60.0,8.00,92.00,0.0,0.0,0.0
7885581899460723107,60.0,16.00,112.00,0.0,0.0,0.0
3562051249178486164,60.0,14.33,101.33,0.0,0.67,0.67
5954465446210129655,55.0,11.50,82.17,5.0,0.5,1.83
7509326832557633859,55.0,11.50,82.17,5.0,0.5,1.83
5953482702228811540,60.0,10.67,76.00,0.0,0.33,1.0
2819700347448798817,60.0,10.50,87.00,0.0,0.0,0.0
924227528059595763,60.0,12.00,83.00,0.0,0.0,0.0
6542402508110491030,60.0,23.98,167.47,0.0,0.0,0.41
6730924541644753160,60.0,23.98,167.47,0.0,0.0,0.41
751852163964670433,60.0,11.00,89.50,0.0,0.0,0.0
8631346138171250491,60.0,24.00,168.00,0.0,0.0,0.0
6675781035043086046,60.0,10.00,82.00,0.0,0.0,0.0
2776552099673652520,60.0,9.00,92.17,0.0,0.0,0.83
6661914542832104706,55.0,11.33,81.42,5.0,0.67,2.58
6998855253550228677,60.0,8.00,72.00,0.0,0.0,0.0
1857951663634733313,55.0,11.25,80.83,5.0,0.75,3.17
56380181158657935,60.0,13.50,94.50,0.0,0.0,0.0
2270671557189757464,60.0,13.50,94.50,0.0,0.0,0.0
5632797012366283008,60.0,14.00,98.00,0.0,0.0,0.0
2849133417129379800,60.0,8.50,78.50,0.0,0.0,0.0
3940995520753716453,60.0,23.98,167.88,0.0,0.0,0.0
2536037123194339738,60.0,23.98,167.88,0.0,0.0,0.0
2681100608050207944,60.0,13.00,87.00,0.0,0.0,0.0
7793659621420785150,60.0,13.00,87.00,0.0,0.0,0.0
1992252091854155340,60.0,17.98,125.88,0.0,0.0,0.0
2983667178679243388,55.0,18.67,133.75,5.0,1.33,6.25
2549504996254364591,60.0,10.50,87.00,0.0,0.0,0.0
948663724201259741,55.0,11.50,82.17,5.0,0.5,1.83
3537616100905436305,60.0,13.00,91.00,0.0,0.0,0.0
2358828804338153447,60.0,10.50,73.50,0.0,0.0,0.0
7102602689636982474,60.0,9.00,63.00,0.0,0.0,0.0
2886731081356898538,55.0,22.00,158.83,5.0,2.0,9.17
6775281420504036359,60.0,12.00,98.00,0.0,0.0,0.0
3855456092385652485,60.0,7.00,70.00,0.0,0.0,0.0
3439529305524796410,60.0,10.50,73.50,0.0,0.0,0.0
3500407969901538410,55.0,18.67,133.82,5.0,1.33,6.18
3018997176483508478,60.0,17.00,110.00,0.0,0.0,0.0
7164558928290578365,60.0,12.00,98.00,0.0,0.0,0.0
6461867146274191931,60.0,23.75,166.72,0.0,0.23,1.16
4569062328316179054,60.0,23.75,166.72,0.0,0.23,1.16
7361482816753954415,60.0,8.00,56.00,0.0,0.0,0.0
7205084387550487614,55.0,23.15,163.35,5.0,0.83,4.53
1659280184426945690,60.0,11.00,74.97,0.0,0.0,0.0
4005997104508980286,60.0,9.50,82.00,0.0,0.0,0.0
148103440192678691,55.0,23.15,162.96,5.0,0.83,4.92
6319415217211660665,60.0,4.00,68.00,0.0,0.0,0.0
4602873428767370392,55.0,11.50,82.25,5.0,0.5,1.75
1663579674353979562,55.0,5.50,73.92,5.0,0.5,4.08
6484467892009081204,60.0,23.98,167.88,0.0,0.0,0.0
4135430110340038482,60.0,23.98,167.88,0.0,0.0,0.0
6929498533838585770,60.0,23.98,167.88,0.0,0.0,0.0
1466694428342709082,60.0,23.98,144.39,0.0,0.0,3.53
496712378214607442,60.0,23.98,144.39,0.0,0.0,3.53
8795623627882148686,55.0,11.00,86.73,5.0,0.75,2.5
6037883956648886198,60.0,23.77,166.79,0.0,0.21,1.09
222250116281386738,60.0,23.77,166.79,0.0,0.21,1.09
7489885878113754391,60.0,18.48,129.38,0.0,0.0,0.0
185941962687503759,60.0,15.00,105.00,0.0,0.0,0.0
4104156327279282251,55.0,11.25,80.83,5.0,0.75,3.17
3458380762689429005,55.0,7.42,87.25,5.0,0.58,0.75
2250737094902768472,60.0,23.98,167.88,0.0,0.0,0.0
757369495025202880,60.0,13.00,87.00,0.0,0.0,0.0
3805300659070468640,60.0,10.50,73.00,0.0,0.0,0.0
850635250020551588,60.0,24.00,168.00,0.0,0.0,0.0
245176429888429088,55.0,10.17,73.92,5.0,0.5,1.75
4697487207321895871,60.0,15.50,104.50,0.0,0.0,0.0
2159331684798717789,55.0,11.25,80.83,5.0,0.75,3.17
8024738912971310861,60.0,9.00,68.00,0.0,0.0,0.0
1750212513678456677,60.0,10.00,68.00,0.0,0.0,0.0
1010954516905912579,60.0,16.00,112.00,0.0,0.0,0.0
4791124464957708238,60.0,24.00,168.00,0.0,0.0,0.0
200167416351454357,60.0,14.73,103.38,0.0,0.0,0.0
6040561438452569152,60.0,14.79,104.34,0.0,0.21,0.66
3507820856616503803,60.0,14.79,104.34,0.0,0.21,0.66
2388761925080209090,60.0,23.98,167.88,0.0,0.0,0.0
2744416706686545333,60.0,24.00,168.00,0.0,0.0,0.0
2401502577370045362,60.0,12.00,84.00,0.0,0.0,0.0
7565607508388225426,55.0,11.25,80.92,5.0,0.75,3.08
6673695798761653077,60.0,8.00,56.00,0.0,0.0,0.0
2748521691947363007,60.0,24.00,97.50,0.0,0.0,0.0
7546465562805519999,60.0,17.98,125.88,0.0,0.0,0.0
6153968559027405656,60.0,13.48,94.38,0.0,0.0,0.0
8256382913688044999,60.0,13.48,94.38,0.0,0.0,0.0
6003025593134989018,60.0,13.48,94.38,0.0,0.0,0.0
7244359871284464722,60.0,10.00,72.00,0.0,0.0,0.0
1722626149238512782,60.0,3.00,47.50,0.0,0.0,0.0
8333547700952437743,60.0,18.75,133.25,0.0,0.0,0.0
6519698837197761770,60.0,18.75,133.25,0.0,0.0,0.0
350233737331793992,60.0,14.29,101.29,0.0,0.71,0.71
6394463772226245099,60.0,24.00,168.00,0.0,0.0,0.0
1885324789411794111,60.0,10.50,87.00,0.0,0.0,0.0
2847884463013256725,60.0,24.00,168.00,0.0,0.0,0.0
4346300069973501316,55.0,8.08,57.75,5.0,0.42,1.75
9058261335181497871,60.0,23.98,167.88,0.0,0.0,0.0
1631960194633533938,60.0,14.00,98.00,0.0,0.0,0.0
6759603496223119350,60.0,17.98,125.88,0.0,0.0,0.0
4656085916668426338,55.0,9.13,78.29,5.0,0.87,3.21
368620176942129465,60.0,14.50,101.17,0.0,0.0,0.33
6538126175018182325,60.0,10.50,75.50,0.0,0.0,0.0
2303523711723929463,60.0,10.25,71.25,0.0,0.0,0.0
8008907219319216554,60.0,12.00,79.50,0.0,0.0,0.0
2718982779913633393,60.0,7.50,69.00,0.0,0.0,0.0
3808770199942400387,60.0,15.00,111.33,0.0,0.0,0.67
2618140564702512093,60.0,23.98,167.88,0.0,0.0,0.0
5940371218628405644,60.0,23.98,167.88,0.0,0.0,0.0
8367795568612438919,60.0,12.98,91.93,0.0,0.0,0.0
9081374451713933867,60.0,12.50,87.50,0.0,0.0,0.0
8185193707264316160,60.0,12.50,87.50,0.0,0.0,0.0
5994048396811851603,60.0,10.08,85.50,0.0,0.42,1.5
2378940157071248391,60.0,8.00,71.50,0.0,0.0,0.0
1749387130864268227,60.0,10.50,87.00,0.0,0.0,0.0
199226999564790180,60.0,7.00,49.00,0.0,0.0,0.0
981047525477950066,60.0,13.00,91.00,0.0,0.0,0.0
825907233913169464,55.0,6.38,46.96,5.0,0.62,2.04
6732308852365733568,60.0,23.98,167.88,0.0,0.0,0.0
7398381639684476363,60.0,17.81,123.55,0.0,0.17,0.33
9199122891375652092,60.0,9.00,77.00,0.0,0.0,0.0
5536512184348604402,60.0,14.00,98.00,0.0,0.0,0.0
8978177480383366959,55.0,8.97,63.30,5.0,0.78,2.95
1044350569730321852,60.0,9.00,77.00,0.0,0.0,0.0
2138118330238270168,60.0,14.50,101.50,0.0,0.0,0.0
3791588779272557633,55.0,7.83,56.36,5.0,0.67,3.14
2234064993186978722,60.0,5.75,39.25,0.0,0.0,0.0
8716018379655568656,60.0,15.00,105.00,0.0,0.0,0.0
757516416980343962,55.0,21.96,159.57,5.0,2.04,8.43
6187369174008297925,55.0,22.00,159.62,5.0,2.0,8.38
4073959319596075339,60.0,14.00,92.00,0.0,0.0,0.0
7469165285930712582,60.0,14.00,92.00,0.0,0.0,0.0
4882699837263508371,60.0,3.75,46.75,0.0,0.0,0.0
7658264150132541175,60.0,12.00,98.00,0.0,0.0,0.0
6587818293348449509,55.0,11.00,81.33,5.0,0.75,2.92
1026215891482405791,55.0,11.33,83.50,5.0,0.67,2.5
2844028874608509157,60.0,8.75,76.50,0.0,0.0,0.0
1485188300216859385,60.0,18.75,133.25,0.0,0.0,0.0
7033610846661247760,60.0,18.75,133.25,0.0,0.0,0.0
2503065766988038588,60.0,10.00,111.08,0.0,0.0,0.92
7659795716924587103,60.0,8.00,72.00,0.0,0.0,0.0
7989858531053970257,55.0,11.25,80.83,5.0,0.75,3.17
5078814094387447918,55.0,8.50,61.17,5.0,0.5,1.83
553368367193169726,55.0,22.08,158.89,5.0,1.92,9.11
5871369041881192916,55.0,10.08,77.58,5.0,0.67,2.67
8928226447838810312,60.0,10.00,70.00,0.0,0.0,0.0
2319547549002308084,52.18,22.09,165.19,7.82,1.89,2.69
5856348567471046473,52.18,22.09,165.19,7.82,1.89,2.69
1697070851512312712,60.0,7.00,49.00,0.0,0.0,0.0
5599254935946311875,60.0,12.25,85.75,0.0,0.0,0.0
76672837933820692,55.0,11.50,82.17,5.0,0.5,1.83
6311312254190959780,60.0,12.50,87.50,0.0,0.0,0.0
5856207430251169662,60.0,10.00,79.97,0.0,0.0,0.0
4185310253022742428,60.0,3.00,47.50,0.0,0.0,0.0
4398082883008351949,60.0,9.00,63.00,0.0,0.0,0.0
5912971735641629158,55.0,9.17,62.75,5.0,0.83,3.25
224225803114581178,60.0,18.00,126.00,0.0,0.0,0.0
3059397727017481945,55.0,11.25,81.42,5.0,0.75,2.58
7099244180431714399,60.0,8.00,55.00,0.0,0.0,0.0
3907104624219954253,60.0,13.50,94.50,0.0,0.0,0.0
8340947495233644939,60.0,13.50,94.50,0.0,0.0,0.0
4072051763786040313,55.0,8.92,66.08,5.0,0.58,1.67
6429365705650237794,60.0,16.00,108.00,0.0,0.0,0.0
8581912566621099826,60.0,10.00,84.00,0.0,0.0,0.0
3071760140365806403,60.0,15.00,102.00,0.0,0.0,0.0
3564435694749127745,60.0,15.98,115.92,0.0,0.0,0.0
8791769215981866424,60.0,23.98,167.88,0.0,0.0,0.0
8892849855404467274,60.0,20.00,140.00,0.0,0.0,0.0
2527043948473227576,60.0,23.98,167.88,0.0,0.0,0.0
4696599979586576381,60.0,23.98,167.88,0.0,0.0,0.0
8826154421260372565,60.0,23.73,166.56,0.0,0.25,1.32
8757398362909430924,60.0,23.73,166.56,0.0,0.25,1.32
122674762669669512,60.0,15.00,105.00,0.0,0.0,0.0
6339005690288403970,60.0,16.00,108.00,0.0,0.0,0.0
8250792191506580526,60.0,16.00,108.00,0.0,0.0,0.0
7025545010968114967,55.0,5.50,39.75,5.0,0.5,2.25
1000385412041408565,60.0,9.46,67.96,0.0,0.54,2.04
7966231803022919948,60.0,18.50,129.50,0.0,0.0,0.0
1584159031570566355,60.0,17.50,118.50,0.0,0.0,0.0
7774754436196449259,60.0,17.98,125.88,0.0,0.0,0.0
5336885084127758098,60.0,18.98,132.88,0.0,0.0,0.0
422026089195847813,60.0,18.98,132.88,0.0,0.0,0.0
3579620458846517150,60.0,10.75,76.25,0.0,0.0,0.0
436563274646675694,60.0,6.00,53.00,0.0,0.0,0.0
2647013408110156856,60.0,16.00,111.00,0.0,0.0,0.0
5148120740979132855,60.0,13.50,94.50,0.0,0.0,0.0
8157355919956132858,60.0,13.50,94.50,0.0,0.0,0.0
5214018844246850705,60.0,11.00,84.00,0.0,0.0,0.0
1456669887496666672,55.0,22.00,158.92,5.0,2.0,9.08
6923631512744057303,60.0,11.00,79.00,0.0,0.0,0.0
6353925686924980582,60.0,9.00,63.00,0.0,0.0,0.0
6516415860627959914,55.0,22.00,159.58,5.0,2.0,8.42
4159147177864939740,60.0,9.00,63.00,0.0,0.0,0.0
3413958830119565807,60.0,23.73,166.48,0.0,0.25,1.4
3709208372078290822,60.0,23.73,166.48,0.0,0.25,1.4
7079274467824786529,60.0,6.98,50.88,0.0,0.0,0.0
5297596317822361488,55.0,22.00,159.65,5.0,2.0,8.35
6416189393684985036,55.0,8.58,61.75,5.0,0.42,1.25
5422282810288691155,60.0,10.50,70.50,0.0,0.0,0.0
653081100640026292,60.0,23.98,167.88,0.0,0.0,0.0
4246903651569894352,60.0,23.98,166.90,0.0,0.0,0.0
777828069592304528,55.0,10.17,73.42,5.0,0.58,1.83
377170079141160150,60.0,13.75,96.25,0.0,0.0,0.0
3928896052925063216,60.0,4.50,54.00,0.0,0.0,0.0
2939887537077955524,60.0,14.50,101.50,0.0,0.0,0.0
518776906654877935,60.0,6.00,42.00,0.0,0.0,0.0
5122980157681345829,60.0,13.00,91.00,0.0,0.0,0.0
2148871559250130511,50.0,11.75,83.42,10.0,0.75,2.58
2764065563229087919,60.0,10.00,71.00,0.0,0.0,0.0
8721521289308329632,60.0,12.98,91.93,0.0,0.0,0.0
7036634335233244313,60.0,23.98,167.88,0.0,0.0,0.0
7181662570044419709,60.0,10.00,70.00,0.0,0.0,0.0
4283504962321154029,60.0,23.08,162.92,0.0,0.42,1.58
7711547212112709252,60.0,12.00,86.00,0.0,0.0,0.0
5468923314826191765,60.0,11.00,77.00,0.0,0.0,0.0
4100770966081781255,50.0,14.00,101.08,10.0,1.0,3.92
233202058964258241,60.0,8.00,56.00,0.0,0.0,0.0
4871719146314069175,55.0,10.00,87.75,5.0,0.75,2.5
466834410540172344,60.0,10.00,72.00,0.0,0.0,0.0
1306376180873819584,60.0,14.50,98.50,0.0,0.0,0.0
5970353509601372201,60.0,9.50,62.50,0.0,0.0,0.0
1585657235768639585,60.0,8.00,56.00,0.0,0.0,0.0
4395651411285274624,60.0,14.00,98.00,0.0,0.0,0.0
3661070611438297099,60.0,24.00,168.00,0.0,0.0,0.0
5002848469100396071,60.0,20.00,140.00,0.0,0.0,0.0
8164838227328650397,60.0,10.25,72.92,0.0,0.0,0.0
1577777810975685938,60.0,10.50,85.00,0.0,0.0,0.0
2954542432707634996,60.0,9.50,62.50,0.0,0.0,0.0
4518233183474396,60.0,8.00,92.00,0.0,0.0,0.0
6042292804487856740,55.0,14.17,102.00,5.0,0.83,3.0
3344810660906120451,60.0,8.00,92.00,0.0,0.0,0.0
968932669103961581,60.0,23.98,167.88,0.0,0.0,0.0
3525217287585506425,60.0,23.98,167.88,0.0,0.0,0.0
6981065511606584176,60.0,10.50,73.50,0.0,0.0,0.0
3460261978751583459,51.47,13.79,93.83,8.53,1.21,4.15
3103225866520157234,51.47,13.79,93.83,8.53,1.21,4.15
3148417901587625601,60.0,24.00,168.00,0.0,0.0,0.0
1178033002921838531,55.0,18.46,138.46,5.0,1.54,7.04
1657914466179881241,60.0,20.50,143.50,0.0,0.0,0.0
7009883409524734321,60.0,20.50,143.50,0.0,0.0,0.0
8019216766796019625,60.0,10.00,82.00,0.0,0.0,0.0
5080480145098327060,55.0,7.33,69.33,5.0,0.67,2.67
2362172466422093393,60.0,9.25,71.00,0.0,0.5,1.75
6616895453551679938,60.0,12.47,87.27,0.0,0.0,0.0
2504779327876790449,60.0,23.62,166.17,0.0,0.36,1.71
6895745111488329786,60.0,23.62,166.17,0.0,0.36,1.71
5304141569268547165,60.0,17.50,118.50,0.0,0.0,0.0
1348165316793721419,60.0,24.00,168.00,0.0,0.0,0.0
1948635487198749597,60.0,24.00,168.00,0.0,0.0,0.0
9097278004183078692,60.0,8.50,62.50,0.0,0.0,0.0
3240991385763141593,60.0,10.00,70.00,0.0,0.0,0.0
9221835456246842967,60.0,8.50,75.00,0.0,0.0,0.0
2069170439602889497,60.0,5.00,55.00,0.0,0.0,0.0
2633726356226986802,60.0,10.00,83.00,0.0,0.0,0.0
1222535850393860412,60.0,15.00,105.00,0.0,0.0,0.0
1352067438971867278,60.0,15.00,105.00,0.0,0.0,0.0
2901121765406847283,60.0,23.78,167.32,0.0,0.2,0.56
4837043086804659251,60.0,23.78,167.32,0.0,0.2,0.56
1257920228441546009,60.0,23.78,167.32,0.0,0.2,0.56
1012919347352044037,60.0,13.48,109.38,0.0,0.0,0.0
3269555149518264233,60.0,14.00,92.00,0.0,0.0,0.0
1060707578719574169,60.0,14.00,92.00,0.0,0.0,0.0
5695444780759427290,60.0,9.00,78.00,0.0,0.0,0.0
293048097587806143,60.0,9.00,63.00,0.0,0.0,0.0
3826916277381618484,60.0,14.00,98.00,0.0,0.0,0.0
442221075012068131,60.0,14.50,98.50,0.0,0.0,0.0
231472248821231732,60.0,24.00,168.00,0.0,0.0,0.0
254936496134140541,60.0,24.00,168.00,0.0,0.0,0.0
1790155455843696499,60.0,10.00,70.00,0.0,0.0,0.0
901663360965797831,60.0,14.00,98.00,0.0,0.0,0.0
1073576646108301626,60.0,14.00,98.00,0.0,0.0,0.0
2636260465581969270,60.0,23.98,167.88,0.0,0.0,0.0
319862492293157085,60.0,23.98,167.88,0.0,0.0,0.0
43809554671079068,60.0,23.98,167.88,0.0,0.0,0.0
2095459335109010700,60.0,23.98,167.88,0.0,0.0,0.0
7370905519814807534,60.0,8.75,61.25,0.0,0.0,0.0
5943691394885647081,55.0,7.50,70.25,5.0,0.5,1.75
4763394574310091443,55.0,5.88,45.13,5.0,0.62,2.37
7042794996615483386,60.0,13.00,87.00,0.0,0.0,0.0
690952768266334262,55.0,11.25,88.92,5.0,0.75,3.08
8037115054710371799,60.0,3.83,40.00,0.0,0.17,1.0
7421407536615181179,60.0,18.50,129.50,0.0,0.0,0.0
3487824878329836237,60.0,12.25,89.75,0.0,0.0,0.0
7893080836603321302,60.0,13.00,87.00,0.0,0.0,0.0
5000546069127440921,60.0,12.98,91.93,0.0,0.0,0.0
7503420474204420441,60.0,11.50,82.50,0.0,0.0,0.0
2060029028614849130,55.0,10.25,74.08,5.0,0.75,2.92
4828113982715387341,60.0,9.00,63.00,0.0,0.0,0.0
4064641368580557394,60.0,8.00,56.00,0.0,0.0,0.0
7722103629108669026,60.0,10.25,71.75,0.0,0.0,0.0
4964812617424021612,60.0,14.00,90.00,0.0,0.0,0.0
6159047057919321844,55.0,16.83,120.83,5.0,1.17,5.17
1220459219622194660,55.0,10.25,74.08,5.0,0.75,2.92
5128069222245972936,60.0,7.33,46.67,0.0,0.17,1.33
5856713553754135846,60.0,11.00,78.00,0.0,0.0,0.0
1079126965017760358,60.0,9.08,64.17,0.0,0.42,1.33
5122247289924730737,60.0,8.75,97.75,0.0,0.0,0.0
8438884744024495501,55.0,12.13,98.71,5.0,0.87,3.29
7235075138435205449,55.0,11.67,83.50,5.0,0.83,3.5
6569434030033937304,55.0,9.50,68.25,5.0,0.5,1.75
3470611313735900335,55.0,11.92,85.82,5.0,1.08,5.18
1922254839371406455,60.0,12.00,84.00,0.0,0.0,0.0
7535110053450046208,60.0,23.76,167.16,0.0,0.22,0.72
4199416295142927833,60.0,23.76,167.16,0.0,0.22,0.72
3327224590797571928,60.0,10.50,86.00,0.0,0.0,0.0
3031557750631284456,60.0,24.00,168.00,0.0,0.0,0.0
668428280114991126,60.0,24.00,168.00,0.0,0.0,0.0
1891735523940229622,60.0,9.50,62.50,0.0,0.0,0.0
6403839430546854271,60.0,9.00,63.00,0.0,0.0,0.0
5530112774892640269,60.0,23.98,167.88,0.0,0.0,0.0
1849827865367164220,60.0,23.98,167.88,0.0,0.0,0.0
3119105440227647895,55.0,13.75,107.67,5.0,1.08,5.33
6158948261110583115,60.0,12.98,91.93,0.0,0.0,0.0
8088339101039039426,60.0,24.00,168.00,0.0,0.0,0.0
4322266895491732641,60.0,24.00,168.00,0.0,0.0,0.0
4644029732969610290,60.0,6.08,77.92,0.0,0.42,2.58
9033290127287996675,60.0,10.67,75.67,0.0,0.0,0.0
629686913283617444,60.0,18.50,131.50,0.0,0.0,0.0
5776967535340342281,60.0,23.98,158.06,0.0,0.0,1.84
6243141878926839723,60.0,24.00,168.00,0.0,0.0,0.0
7097950983980412117,60.0,24.00,168.00,0.0,0.0,0.0
515890119341362297,60.0,8.00,60.50,0.0,0.0,0.0
6866999929605414254,60.0,11.00,103.00,0.0,0.0,0.0
4674345214276231787,60.0,24.00,168.00,0.0,0.0,0.0
736140944545899940,60.0,24.00,168.00,0.0,0.0,0.0
5778112609901121786,55.0,11.00,89.00,5.0,0.75,1.75
1533790063007555018,60.0,4.50,50.00,0.0,0.0,0.0
7109323348092090113,60.0,8.00,58.00,0.0,0.0,0.0
6618798956345131149,60.0,18.00,126.00,0.0,0.0,0.0
2896020235551538817,60.0,18.00,126.00,0.0,0.0,0.0
5796274302765312320,60.0,24.00,168.00,0.0,0.0,0.0
6669772511647378799,60.0,24.00,168.00,0.0,0.0,0.0
7473650391330331551,60.0,24.00,168.00,0.0,0.0,0.0
4323299380755856121,60.0,17.00,110.00,0.0,0.0,0.0
8352813204968504882,60.0,24.00,168.00,0.0,0.0,0.0
528612327034363920,60.0,24.00,168.00,0.0,0.0,0.0
216716787515611232,60.0,10.00,83.00,0.0,0.0,0.0
4854080110803638034,60.0,9.50,81.00,0.0,0.0,0.0
4071913031448196877,60.0,11.00,66.00,0.0,0.0,0.0
9201807242159101652,60.0,13.50,90.50,0.0,0.0,0.0
5159818321818694217,60.0,12.00,82.00,0.0,0.0,0.0
2439804991311203080,53.63,16.34,119.61,6.37,1.66,6.39
6843991802103879923,53.63,13.84,100.78,6.37,1.16,4.22
7362792770515105047,60.0,12.00,90.00,0.0,0.0,0.0
7914250985745791595,60.0,10.00,70.00,0.0,0.0,0.0
